,IDfg,Name,WAR,Next_WAR,Prediction_Year,prediction
1496,8347,Denard Span,0.4099378881987578,4.1,2009,2.9789121397980596
5835,8276,John Bowker,0.16149068322981366,-0.3,2009,0.41386003221160994
504,8267,Chris Iannetta,0.2360248447204969,1.6,2009,1.4558199178594435
4613,8259,Kurt Suzuki,0.453416149068323,1.9,2009,2.540480066604078
3149,8252,Hunter Pence,0.391304347826087,3.2,2009,2.6454937140041674
5921,8219,Jason Bartlett,0.32919254658385094,5.3,2009,1.7185003698907537
4412,8027,Adam Lind,0.2111801242236025,3.4,2009,1.3085451283874088
296,8001,Hanley Ramirez,0.6708074534161492,7.1,2009,5.671687949705138
4252,7781,Akinori Iwamura,0.3975155279503106,1.0,2009,2.2642776251877774
3171,7619,Mark Reynolds,0.2857142857142857,3.3,2009,2.0746286383962174
5015,7485,Blake DeWitt,0.31055900621118016,0.7,2009,2.2317905380036307
1522,7435,Ben Zobrist,0.30434782608695654,8.7,2009,1.672897101225439
9151,7348,J.R. Towles,0.14906832298136646,0.0,2009,1.287222211269763
949,4314,Joey Votto,0.4347826086956522,4.6,2009,2.791893595214279
8189,6073,Brendan Ryan,0.2360248447204969,2.6,2009,1.2716091043506754
1500,5997,Conor Jackson,0.391304347826087,0.3,2009,2.183235891542503
1019,4747,Curtis Granderson,0.4658385093167702,3.0,2009,3.5527293668213553
6643,4730,Jeremy Reed,0.2236024844720497,-0.7,2009,0.6066678089464708
4539,4727,Jacoby Ellsbury,0.47204968944099385,2.1,2009,3.5344813824146164
3571,4720,Chase Headley,0.2360248447204969,1.0,2009,1.0262191859606684
2549,4693,Fred Lewis,0.35403726708074534,1.2,2009,1.7792968125208413
3193,4677,Ben Francisco,0.31677018633540377,0.8,2009,1.6645724509568716
7180,4652,Jeff Clement,0.1863354037267081,-0.3,2009,0.8454257793165421
5394,4646,Travis Buck,0.2670807453416149,0.1,2009,2.1990261852892856
2266,4616,Russell Martin,0.7018633540372672,3.1,2009,5.389264795305456
1087,4613,Prince Fielder,0.2919254658385093,5.9,2009,2.7366307855188547
2474,4606,Chris Snyder,0.33540372670807456,0.0,2009,1.8155842255788333
4167,4599,Nick Swisher,0.27950310559006214,3.0,2009,2.0031769930126164
3479,4556,James Loney,0.1863354037267081,1.1,2009,1.2967575616568574
607,4521,Ryan Spilborghs,0.25465838509316774,0.1,2009,1.1939433425932116
5453,4511,Mark Teahen,0.19254658385093168,-0.5,2009,0.586337990887253
4952,4467,Brandon Moss,0.24844720496894412,-0.1,2009,1.0339671359897198
4279,4418,Jed Lowrie,0.31055900621118016,2.0,2009,1.8097017302345617
1321,4756,John Baker,0.3229813664596274,0.9,2009,1.5045138264062445
3317,6035,David Murphy,0.3229813664596274,1.3,2009,2.032562056311228
7506,4792,Jeff Francoeur,0.13043478260869565,0.1,2009,0.5212182684496796
7271,4881,Carlos Gomez,0.3788819875776398,1.0,2009,2.4670761122204987
5132,5995,Kevin Kouzmanoff,0.3478260869565218,2.1,2009,2.0527597296775757
2323,5950,Ian Stewart,0.2732919254658385,1.2,2009,1.2910054105672024
490,5930,Nick Markakis,0.5900621118012422,2.2,2009,3.994040511488356
6409,5928,Daric Barton,0.25465838509316774,0.8,2009,1.444662174483875
8344,5811,Kenji Johjima,0.11180124223602483,0.0,2009,0.38887794669948583
2597,5631,Matt Kemp,0.4161490683229814,4.9,2009,2.879292527938431
4448,5557,Jarrod Saltalamacchia,0.19254658385093168,0.3,2009,0.7058338113888039
6947,5462,Bryan LaHair,0.1987577639751553,0.6,2009,0.5661969799352802
1533,5409,Pablo Sandoval,0.2732919254658385,5.2,2009,1.6520528192191182
5275,5248,Alexi Casilla,0.30434782608695654,-1.2,2009,1.0660612108112055
2105,5222,Justin Upton,0.24844720496894412,4.9,2009,1.337586138984161
2752,5209,Alex Gordon,0.3726708074534162,0.4,2009,2.5353661155223675
3044,5133,Alexei Ramirez,0.2732919254658385,2.1,2009,1.6655583999456085
2160,5015,Melvin Upton Jr.,0.5093167701863355,2.3,2009,4.413496571583776
4793,4962,Asdrubal Cabrera,0.2981366459627329,3.0,2009,1.4406788721921315
790,4946,Elijah Dukes,0.3788819875776398,-0.3,2009,2.5089921453044357
4562,4885,Nyjer Morgan,0.2670807453416149,4.8,2009,0.9894723634290283
625,4810,Brian McCann,0.7453416149068324,6.3,2009,4.796397261068522
963,9272,Chris Davis,0.26086956521739135,-0.5,2009,1.445427598826312
3780,1849,Rickie Weeks Jr.,0.33540372670807456,1.3,2009,2.903994751456574
3577,1844,Aaron Miles,0.31055900621118016,-1.4,2009,0.36932550225298355
2472,719,Casey Blake,0.35403726708074534,4.5,2009,1.4131546528325734
1098,677,Ronnie Belliard,0.30434782608695654,1.3,2009,1.163660075366335
7591,656,Cesar Izturis,0.2732919254658385,0.5,2009,1.2002597156517036
3420,639,Adrian Beltre,0.453416149068323,2.2,2009,2.8371874482797126
1666,607,Raul Ibanez,0.391304347826087,3.4,2009,1.662534023344445
961,589,Carlos Beltran,0.658385093167702,2.9,2009,5.086902902982814
5060,580,Gregg Zaun,0.32919254658385094,3.6,2009,1.0490899415333717
5329,565,Julio Lugo,0.2360248447204969,-0.2,2009,0.6117694172733281
6420,550,Geoff Blum,0.27950310559006214,0.2,2009,0.7885076101017066
166,548,Lance Berkman,0.68944099378882,2.6,2009,4.75120638249787
5073,529,Kevin Millar,0.1987577639751553,-1.2,2009,0.20084090150160772
2532,527,Mike Lowell,0.3478260869565218,0.0,2009,1.851196125794882
1647,525,Derrek Lee,0.36024844720496896,5.2,2009,2.014024658375322
4355,514,Ramon Castro,0.2236024844720497,0.0,2009,0.5622581078478333
6003,513,Luis Castillo,0.2360248447204969,1.5,2009,1.3675077907802025
6719,470,Brandon Inge,0.1863354037267081,2.0,2009,0.9006507764543532
6605,454,Juan Uribe,0.2298136645962733,2.8,2009,0.5309539514232244
2705,728,Cristian Guzman,0.38509316770186336,0.8,2009,1.9113882781475873
6976,443,Juan Pierre,0.2111801242236025,1.9,2009,1.066833553564706
2179,731,Torii Hunter,0.36024844720496896,3.8,2009,2.196415259924786
5311,746,A.J. Pierzynski,0.2857142857142857,2.2,2009,1.094679704258379
1180,945,Bobby Abreu,0.31055900621118016,2.7,2009,2.04447182005618
5068,941,Miguel Tejada,0.36024844720496896,1.8,2009,1.7726693997073926
924,934,Carlos Pena,0.4472049689440994,2.8,2009,3.2296397734390143
5642,918,Ramon Hernandez,0.26086956521739135,0.0,2009,0.9399021865222574
862,911,Jermaine Dye,0.2981366459627329,-0.8,2009,0.4838381441270938
7729,905,Eric Byrnes,0.14906832298136646,0.3,2009,0.9003065137448583
1236,847,Alfonso Soriano,0.4472049689440994,-0.1,2009,2.959451404860187
5992,843,Juan Rivera,0.15527950310559008,2.6,2009,0.9103863921385664
2912,841,Jorge Posada,0.18012422360248448,0.8,2009,0.26120166383408194
2667,826,Derek Jeter,0.422360248447205,6.7,2009,2.332968913551282
848,818,Jason Giambi,0.36024844720496896,0.0,2009,1.6261089447936778
1134,798,Fernando Tatis,0.2919254658385093,1.7,2009,0.4506047882722377
5749,795,Brian Schneider,0.31055900621118016,0.0,2009,1.1299594136701114
4462,791,Brandon Phillips,0.3788819875776398,2.7,2009,2.960627655336359
981,778,Vladimir Guerrero,0.32919254658385094,0.5,2009,2.141876544167556
7827,768,Endy Chavez,0.2670807453416149,0.6,2009,0.17820720099940424
5364,766,Orlando Cabrera,0.4161490683229814,0.8,2009,2.311339594117826
1053,745,David Ortiz,0.3229813664596274,0.3,2009,2.0501139060932103
959,949,Pat Burrell,0.35403726708074534,-0.7,2009,2.1586936817679505
2380,432,Todd Helton,0.24844720496894412,2.6,2009,0.7939916999103904
1115,409,Jim Thome,0.31677018633540377,0.8,2009,1.4525592223641244
6435,153,Gary Matthews Jr.,0.16149068322981366,-1.0,2009,0.4072086851549872
750,144,Jerry Hairston,0.3788819875776398,0.8,2009,0.8240900802201494
4645,114,Gary Sheffield,0.1987577639751553,0.3,2009,0.6061328436280644
36,97,Chipper Jones,0.6521739130434783,2.3,2009,3.8404208696681574
9132,96,Andruw Jones,0.14285714285714285,0.6,2009,0.5798811788265992
7485,94,Wes Helms,0.2111801242236025,0.2,2009,-0.28942004326902115
54,88,Rafael Furcal,0.33540372670807456,3.0,2009,1.5285902359156123
4902,57,Jose Guillen,0.16149068322981366,-2.2,2009,0.3704504340262278
5833,52,Craig Counsell,0.25465838509316774,2.2,2009,0.4418430686134631
5973,45,Rod Barajas,0.2857142857142857,1.3,2009,1.0820541560374446
8773,25,Jose Molina,0.4347826086956522,0.9,2009,1.0244338839991687
3983,24,Bengie Molina,0.31677018633540377,0.6,2009,1.560333399940705
6463,19,Adam Kennedy,0.2981366459627329,1.5,2009,0.6169984293495192
1017,15,Troy Glaus,0.5093167701863355,-0.1,2009,3.2359200721064862
7019,11,Darin Erstad,0.24844720496894412,-0.4,2009,-0.27640441938548677
5389,10,David Eckstein,0.20496894409937888,0.7,2009,0.065203637740743
7094,1845,Jonny Gomes,0.15527950310559008,1.0,2009,1.4443935335039706
1856,157,Melvin Mora,0.4037267080745342,0.3,2009,1.894431578339919
9110,411,Omar Vizquel,0.15527950310559008,0.9,2009,-0.38536788602458993
1439,166,Brian Roberts,0.5093167701863355,3.5,2009,3.681851271143645
3050,190,Nomar Garciaparra,0.2236024844720497,-0.1,2009,0.6883722807284731
9122,395,John McDonald,0.16770186335403728,-0.1,2009,0.2056874700268645
5806,393,Victor Martinez,0.2422360248447205,2.7,2009,1.2678084282136513
703,370,Russell Branyan,0.2919254658385093,2.7,2009,1.078272235250376
113,369,Milton Bradley,0.4782608695652174,0.7,2009,2.5836225493386737
7411,332,Austin Kearns,0.2360248447204969,-0.1,2009,1.5728980385710063
3328,327,Ken Griffey Jr.,0.18012422360248448,0.1,2009,0.12246939340680152
658,319,Adam Dunn,0.24844720496894412,1.0,2009,2.062202403823894
8879,300,Corey Patterson,0.14285714285714285,0.9,2009,0.6611771889249067
6799,297,Augie Ojeda,0.2360248447204969,1.4,2009,0.043583396876431646
4059,254,Aaron Rowand,0.26086956521739135,2.4,2009,1.3525306914058133
847,248,Magglio Ordonez,0.31677018633540377,0.9,2009,1.6647540560773448
413,243,Carlos Lee,0.4099378881987578,0.7,2009,2.4578439039549864
2761,242,Paul Konerko,0.2360248447204969,1.8,2009,1.234273979837267
3286,236,Willie Harris,0.3975155279503106,0.6,2009,1.970151548136772
3437,227,Joe Crede,0.31055900621118016,1.7,2009,1.4199232653803753
6581,217,Jason Varitek,0.20496894409937888,0.2,2009,0.2298746966596399
73,210,Manny Ramirez,0.5776397515527951,2.5,2009,3.1606447277935295
1207,185,Johnny Damon,0.4472049689440994,3.6,2009,2.528341606897032
1159,950,Marlon Byrd,0.4037267080745342,1.3,2009,2.0155002694130038
4146,2,Garret Anderson,0.2981366459627329,-1.1,2009,0.8694419315855413
2854,971,Jimmy Rollins,0.5217391304347827,2.5,2009,4.271300237509909
2693,1617,Lyle Overbay,0.31055900621118016,2.0,2009,1.1127161621597224
3980,1609,Omar Infante,0.25465838509316774,1.1,2009,0.7425139759436135
6533,1605,Bill Hall,0.25465838509316774,-0.5,2009,1.1244378969852886
4820,1591,Jamey Carroll,0.32919254658385094,1.3,2009,0.5116328349996782
5136,1580,Chone Figgins,0.4161490683229814,6.6,2009,2.5596594666301993
8961,1578,Josh Bard,0.1987577639751553,-0.7,2009,0.9365672211760119
8097,1573,Travis Hafner,0.14906832298136646,1.2,2009,0.7545745960185744
3650,1572,Coco Crisp,0.31677018633540377,1.3,2009,1.6296654773970016
1045,1564,Jack Cust,0.34161490683229817,0.7,2009,2.087330188134598
7442,1556,Wil Nieves,0.2732919254658385,0.0,2009,0.7800948127049594
5261,1555,Marco Scutaro,0.3975155279503106,4.3,2009,1.4537936268147411
4325,1551,David Ross,0.36024844720496896,3.2,2009,1.170115759478985
7108,1538,Ross Gload,0.11180124223602483,0.5,2009,-0.33939475049164364
5812,1534,Michael Cuddyer,0.19254658385093168,2.5,2009,1.2916684441356523
2669,1523,Marcus Thames,0.17391304347826086,0.0,2009,0.4394809477913142
904,1491,Ty Wigginton,0.3788819875776398,-1.6,2009,1.7755053415585587
5739,1443,Mark Ellis,0.38509316770186336,1.1,2009,2.4106649246616283
7078,1624,Freddy Sanchez,0.2422360248447205,1.6,2009,0.8602312254834796
8610,1430,Adam Everett,0.2298136645962733,0.7,2009,1.0795122522642928
5860,1638,Miguel Olivo,0.2360248447204969,1.3,2009,0.8076933082555073
2294,1659,Hideki Matsui,0.26086956521739135,2.4,2009,0.6330604964088105
2699,970,Scott Rolen,0.3788819875776398,4.1,2009,2.172476477665136
8642,1826,Khalil Greene,0.16770186335403728,-1.0,2009,0.9854288605349528
1758,1825,David DeJesus,0.3726708074534162,3.6,2009,2.257546555124406
8804,1824,Humberto Quintero,0.2360248447204969,0.7,2009,0.705614727236356
7469,1818,Bobby Crosby,0.2919254658385093,-0.6,2009,1.463993094019425
3136,1790,Garrett Atkins,0.2173913043478261,-1.0,2009,0.9283041891044177
2662,1760,Cody Ross,0.4285714285714286,1.6,2009,2.3235310882947386
905,1744,Miguel Cabrera,0.3726708074534162,5.1,2009,2.7568068491333317
2433,1738,Jhonny Peralta,0.4161490683229814,0.7,2009,2.795813815272186
1108,1737,Justin Morneau,0.4161490683229814,3.3,2009,3.065778215459907
1684,1736,Jose Reyes,0.5714285714285714,0.7,2009,5.078352171440784
665,1717,Jason Bay,0.3975155279503106,4.6,2009,1.9124005816404681
2688,1702,Reed Johnson,0.2981366459627329,0.2,2009,0.2376563824418816
4822,1698,Gerald Laird,0.17391304347826086,-1.6,2009,0.5654967544244507
1289,1696,Jody Gerut,0.391304347826087,0.0,2009,1.5475133303436808
556,1679,Chase Utley,0.7204968944099379,8.2,2009,5.340384533717625
2182,1677,Shane Victorino,0.4782608695652174,3.4,2009,3.1817949516707302
964,1658,Xavier Nady,0.3975155279503106,-0.7,2009,1.7229173364279826
4509,1429,Nick Punto,0.3788819875776398,1.7,2009,1.6200418203943756
2826,1830,Clint Barmes,0.31677018633540377,1.6,2009,0.8905944144063027
551,1417,Ramon Santiago,0.2857142857142857,0.5,2009,0.7766488240256779
3159,1176,Placido Polanco,0.3975155279503106,2.9,2009,1.9428150158207753
1933,1153,Jim Edmonds,0.2298136645962733,2.4,2009,0.6968309472607912
348,1152,J.D. Drew,0.4658385093167702,4.9,2009,2.7959545010732088
1567,1142,Rick Ankiel,0.31677018633540377,0.1,2009,1.7396061627848938
6551,1135,Yorvit Torrealba,0.2732919254658385,1.0,2009,1.0202026597574694
6012,1112,Pedro Feliz,0.2857142857142857,1.3,2009,1.0070233355854052
1602,1419,Hank Blalock,0.2360248447204969,-0.4,2009,1.4259657668496226
6833,1095,Scott Podsednik,0.1863354037267081,2.0,2009,0.35265111068103994
1752,1079,Carlos Guillen,0.34161490683229817,-0.2,2009,1.9174298931470264
2194,1070,Mike Cameron,0.4596273291925466,4.1,2009,2.4169950994575635
5532,1066,Willie Bloomquist,0.2422360248447205,-0.1,2009,0.7093771529484805
2341,1058,Ramon Vazquez,0.2670807453416149,-0.2,2009,0.598214833477646
4733,1042,Mark Kotsay,0.2236024844720497,-0.5,2009,0.2576938490038594
6996,1017,Jack Wilson,0.2732919254658385,1.8,2009,0.8293880346502771
626,1002,Aramis Ramirez,0.49068322981366463,2.1,2009,3.317560878202879
7120,993,Jason Kendall,0.32919254658385094,0.5,2009,0.7424333168156085
857,990,Brian Giles,0.4658385093167702,-1.8,2009,2.12336016046568
18,1177,Albert Pujols,0.7515527950310559,8.4,2009,6.086570808132121
5830,1178,Edgar Renteria,0.27950310559006214,-0.1,2009,1.5063254601401082
4033,1101,Ichiro Suzuki,0.4782608695652174,5.5,2009,2.9915628814420274
608,1213,Aubrey Huff,0.4596273291925466,-2.1,2009,2.1878537769436703
5313,1201,Carl Crawford,0.38509316770186336,5.9,2009,3.1484100169094327
7369,1399,Jason Michaels,0.2111801242236025,0.0,2009,0.5288237400715627
972,1392,Mark DeRosa,0.47204968944099385,1.8,2009,2.4155502962282633
3931,1386,Alex Cora,0.24844720496894412,0.0,2009,0.4361116260121105
4181,1383,Mark Loretta,0.2857142857142857,-0.2,2009,0.5515983665531876
995,1327,Jayson Werth,0.5279503105590062,4.7,2009,3.09699414336287
1736,1326,Vernon Wells,0.2732919254658385,-0.1,2009,1.892182225161616
4360,1311,Felipe Lopez,0.2360248447204969,3.6,2009,0.5807214944344423
1753,1307,Orlando Hudson,0.2919254658385093,2.8,2009,1.2484048843511453
7160,1412,Miguel Cairo,0.2236024844720497,0.7,2009,0.13191511821861335
4045,1286,Michael Young,0.36024844720496896,2.6,2009,2.0573305422981263
227,1281,Mark Teixeira,0.6397515527950312,5.2,2009,4.624230522129334
5416,1275,Ivan Rodriguez,0.26086956521739135,0.3,2009,0.5486318004595494
229,1274,Alex Rodriguez,0.5714285714285714,4.1,2009,4.164800618479015
238,1260,Ryan Ludwick,0.5403726708074534,2.3,2009,3.132731024376277
1519,1256,Gabe Kapler,0.31677018633540377,0.9,2009,0.6292716933224143
3845,1241,Frank Catalanotto,0.19254658385093168,0.1,2009,0.031598821091039175
2580,1235,Randy Winn,0.5279503105590062,1.8,2009,2.588557934776595
2585,1305,Eric Hinske,0.33540372670807456,0.7,2009,1.5462877416496466
1333,3787,David Wright,0.4099378881987578,3.4,2010,3.3947053300196774
5324,3790,Jayson Nix,0.26086956521739135,0.4,2010,1.4903388955686745
3902,3867,Kelly Shoppach,0.2111801242236025,0.4,2010,0.8215391572052637
4908,3811,Ryan Theriot,0.3478260869565218,-0.5,2010,1.5781465991508108
5710,3856,Jeff Keppinger,0.2236024844720497,1.3,2010,0.358653800776473
3783,3751,Felix Pie,0.2732919254658385,0.4,2010,1.056736094799873
7064,3797,J.J. Hardy,0.2732919254658385,2.1,2010,1.8395801676590897
2531,3708,Rajai Davis,0.4285714285714286,1.1,2010,2.6471811195828483
431,3531,Troy Tulowitzki,0.5403726708074534,5.5,2010,3.831820033371595
3202,3704,Skip Schumaker,0.30434782608695654,-0.6,2010,0.9454715657947508
7801,3692,Jack Hannahan,0.2670807453416149,2.4,2010,0.7240563610970632
1879,3469,Luke Scott,0.2919254658385093,2.8,2010,0.9770671081651743
8322,3448,Jeff Mathis,0.25465838509316774,-0.6,2010,1.0351859816748095
1911,3442,Dan Uggla,0.3726708074534162,4.6,2010,2.344742763626061
1442,3441,Nolan Reimold,0.27950310559006214,1.3,2010,1.6061947804290015
290,3410,Ryan Braun,0.5217391304347827,3.7,2010,3.802409849240644
5694,3707,Geovany Soto,0.2919254658385093,4.1,2010,2.310854710166363
5421,3882,Chris Young,0.2360248447204969,4.2,2010,1.276632271199359
125,4613,Prince Fielder,0.5776397515527951,2.6,2010,4.552794376097823
3965,4022,Melky Cabrera,0.30434782608695654,-1.5,2010,1.6245254743269382
6192,4606,Chris Snyder,0.2111801242236025,1.9,2010,1.2659922377592097
907,4599,Nick Swisher,0.3975155279503106,4.4,2010,2.235135889638271
5270,4563,Delwyn Young,0.20496894409937888,0.0,2010,0.3664455164944538
3709,4556,James Loney,0.27950310559006214,0.8,2010,1.5919173595265075
5622,4521,Ryan Spilborghs,0.2173913043478261,-0.9,2010,0.7638407309648996
4716,4511,Mark Teahen,0.18012422360248448,-0.9,2010,0.2881092231202198
7001,4467,Brandon Moss,0.20496894409937888,2.4,2010,0.9788449431816513
4868,4316,Daniel Murphy,0.26086956521739135,2.6,2010,1.36809461628258
154,4314,Joey Votto,0.4968944099378882,6.9,2010,3.29911290519209
3810,4298,Matt Wieters,0.27950310559006214,3.1,2010,1.2492534458798865
4719,4251,Stephen Drew,0.34161490683229817,4.8,2010,2.1210304042989234
3020,4229,Howie Kendrick,0.34161490683229817,1.7,2010,2.002877218792559
867,4220,Ryan Zimmerman,0.6211180124223603,6.6,2010,4.532186107205517
1650,4191,Yunel Escobar,0.453416149068323,1.7,2010,3.058838760512553
2952,4082,Erick Aybar,0.4472049689440994,1.2,2010,2.2864216379356765
2793,4062,Dexter Fowler,0.25465838509316774,1.0,2010,1.284150681728397
8096,4054,Emilio Bonifacio,0.18012422360248448,1.2,2010,0.8220530574295275
6989,3912,Mike Fontenot,0.2298136645962733,-0.3,2010,0.8960013287077728
8409,3402,Trevor Crowe,0.2111801242236025,-0.6,2010,1.1775138556535187
8830,2917,Emmanuel Burriss,0.18012422360248448,-0.6,2010,1.3306374324707602
6598,3388,Chris Getz,0.2670807453416149,-0.1,2010,1.6951897570394958
2453,2437,Maicer Izturis,0.4099378881987578,1.1,2010,2.3785760386944643
1471,2434,Nelson Cruz,0.3975155279503106,4.9,2010,2.1566868097379093
4270,2280,Matt LaPorta,0.2236024844720497,-0.7,2010,1.3484009637063765
6221,2234,Kelly Johnson,0.2422360248447205,5.3,2010,1.4557335132852935
732,2218,Ryan Raburn,0.30434782608695654,2.3,2010,0.8381080928724647
2529,2197,Grady Sizemore,0.34161490683229817,0.2,2010,2.7966762699941956
4086,2192,Willy Aybar,0.2298136645962733,-0.3,2010,1.1286739710288474
5998,2184,Gabe Gross,0.24844720496894412,-0.5,2010,0.9189879788489856
8739,2179,Ronny Cedeno,0.16770186335403728,0.8,2010,0.6225787064508506
644,2161,Jason Kubel,0.35403726708074534,-0.7,2010,1.7623594666748128
6981,2158,Greg Dobbs,0.2111801242236025,-1.0,2010,0.32039278303302576
477,2154,Ryan Howard,0.4844720496894411,0.9,2010,3.3827903811595723
4595,2151,Edwin Encarnacion,0.2173913043478261,1.7,2010,1.4413379845137337
5042,2140,Delmon Young,0.13043478260869565,1.7,2010,0.5696306804873912
3567,2129,Ronny Paulino,0.2919254658385093,0.4,2010,1.3063627156035766
6360,2113,Ryan Doumit,0.08074534161490682,-2.2,2010,0.24139484864657423
5852,4616,Russell Martin,0.4037267080745342,3.1,2010,3.0490139823360582
2729,2521,Jorge Cantu,0.2670807453416149,-0.5,2010,1.5518018115159753
3349,3395,Cliff Pennington,0.24844720496894412,3.6,2010,1.3375229171981624
